id,img_path,gt_path
TRAIN_SOURCE_0218,./train_source_image/TRAIN_SOURCE_0218.png,./train_source_gt/TRAIN_SOURCE_0218.png
TRAIN_SOURCE_0219,./train_source_image/TRAIN_SOURCE_0219.png,./train_source_gt/TRAIN_SOURCE_0219.png
TRAIN_SOURCE_0220,./train_source_image/TRAIN_SOURCE_0220.png,./train_source_gt/TRAIN_SOURCE_0220.png
TRAIN_SOURCE_0221,./train_source_image/TRAIN_SOURCE_0221.png,./train_source_gt/TRAIN_SOURCE_0221.png
TRAIN_SOURCE_0222,./train_source_image/TRAIN_SOURCE_0222.png,./train_source_gt/TRAIN_SOURCE_0222.png
TRAIN_SOURCE_0223,./train_source_image/TRAIN_SOURCE_0223.png,./train_source_gt/TRAIN_SOURCE_0223.png
TRAIN_SOURCE_0224,./train_source_image/TRAIN_SOURCE_0224.png,./train_source_gt/TRAIN_SOURCE_0224.png
TRAIN_SOURCE_0225,./train_source_image/TRAIN_SOURCE_0225.png,./train_source_gt/TRAIN_SOURCE_0225.png
TRAIN_SOURCE_0226,./train_source_image/TRAIN_SOURCE_0226.png,./train_source_gt/TRAIN_SOURCE_0226.png
TRAIN_SOURCE_0227,./train_source_image/TRAIN_SOURCE_0227.png,./train_source_gt/TRAIN_SOURCE_0227.png
TRAIN_SOURCE_0228,./train_source_image/TRAIN_SOURCE_0228.png,./train_source_gt/TRAIN_SOURCE_0228.png
TRAIN_SOURCE_0229,./train_source_image/TRAIN_SOURCE_0229.png,./train_source_gt/TRAIN_SOURCE_0229.png
TRAIN_SOURCE_0230,./train_source_image/TRAIN_SOURCE_0230.png,./train_source_gt/TRAIN_SOURCE_0230.png
TRAIN_SOURCE_0231,./train_source_image/TRAIN_SOURCE_0231.png,./train_source_gt/TRAIN_SOURCE_0231.png
TRAIN_SOURCE_0232,./train_source_image/TRAIN_SOURCE_0232.png,./train_source_gt/TRAIN_SOURCE_0232.png
TRAIN_SOURCE_0233,./train_source_image/TRAIN_SOURCE_0233.png,./train_source_gt/TRAIN_SOURCE_0233.png
TRAIN_SOURCE_0234,./train_source_image/TRAIN_SOURCE_0234.png,./train_source_gt/TRAIN_SOURCE_0234.png
TRAIN_SOURCE_0235,./train_source_image/TRAIN_SOURCE_0235.png,./train_source_gt/TRAIN_SOURCE_0235.png
TRAIN_SOURCE_0236,./train_source_image/TRAIN_SOURCE_0236.png,./train_source_gt/TRAIN_SOURCE_0236.png
TRAIN_SOURCE_0237,./train_source_image/TRAIN_SOURCE_0237.png,./train_source_gt/TRAIN_SOURCE_0237.png
TRAIN_SOURCE_0238,./train_source_image/TRAIN_SOURCE_0238.png,./train_source_gt/TRAIN_SOURCE_0238.png
TRAIN_SOURCE_0239,./train_source_image/TRAIN_SOURCE_0239.png,./train_source_gt/TRAIN_SOURCE_0239.png
TRAIN_SOURCE_0240,./train_source_image/TRAIN_SOURCE_0240.png,./train_source_gt/TRAIN_SOURCE_0240.png
TRAIN_SOURCE_0241,./train_source_image/TRAIN_SOURCE_0241.png,./train_source_gt/TRAIN_SOURCE_0241.png
TRAIN_SOURCE_0242,./train_source_image/TRAIN_SOURCE_0242.png,./train_source_gt/TRAIN_SOURCE_0242.png
TRAIN_SOURCE_0243,./train_source_image/TRAIN_SOURCE_0243.png,./train_source_gt/TRAIN_SOURCE_0243.png
TRAIN_SOURCE_0244,./train_source_image/TRAIN_SOURCE_0244.png,./train_source_gt/TRAIN_SOURCE_0244.png
TRAIN_SOURCE_0245,./train_source_image/TRAIN_SOURCE_0245.png,./train_source_gt/TRAIN_SOURCE_0245.png
TRAIN_SOURCE_0246,./train_source_image/TRAIN_SOURCE_0246.png,./train_source_gt/TRAIN_SOURCE_0246.png
TRAIN_SOURCE_0247,./train_source_image/TRAIN_SOURCE_0247.png,./train_source_gt/TRAIN_SOURCE_0247.png
TRAIN_SOURCE_0248,./train_source_image/TRAIN_SOURCE_0248.png,./train_source_gt/TRAIN_SOURCE_0248.png
TRAIN_SOURCE_0249,./train_source_image/TRAIN_SOURCE_0249.png,./train_source_gt/TRAIN_SOURCE_0249.png
TRAIN_SOURCE_0250,./train_source_image/TRAIN_SOURCE_0250.png,./train_source_gt/TRAIN_SOURCE_0250.png
TRAIN_SOURCE_0251,./train_source_image/TRAIN_SOURCE_0251.png,./train_source_gt/TRAIN_SOURCE_0251.png
TRAIN_SOURCE_0252,./train_source_image/TRAIN_SOURCE_0252.png,./train_source_gt/TRAIN_SOURCE_0252.png
TRAIN_SOURCE_0253,./train_source_image/TRAIN_SOURCE_0253.png,./train_source_gt/TRAIN_SOURCE_0253.png
TRAIN_SOURCE_0254,./train_source_image/TRAIN_SOURCE_0254.png,./train_source_gt/TRAIN_SOURCE_0254.png
TRAIN_SOURCE_0255,./train_source_image/TRAIN_SOURCE_0255.png,./train_source_gt/TRAIN_SOURCE_0255.png
TRAIN_SOURCE_0256,./train_source_image/TRAIN_SOURCE_0256.png,./train_source_gt/TRAIN_SOURCE_0256.png
TRAIN_SOURCE_0257,./train_source_image/TRAIN_SOURCE_0257.png,./train_source_gt/TRAIN_SOURCE_0257.png
TRAIN_SOURCE_0258,./train_source_image/TRAIN_SOURCE_0258.png,./train_source_gt/TRAIN_SOURCE_0258.png
TRAIN_SOURCE_0259,./train_source_image/TRAIN_SOURCE_0259.png,./train_source_gt/TRAIN_SOURCE_0259.png
TRAIN_SOURCE_0260,./train_source_image/TRAIN_SOURCE_0260.png,./train_source_gt/TRAIN_SOURCE_0260.png
TRAIN_SOURCE_0261,./train_source_image/TRAIN_SOURCE_0261.png,./train_source_gt/TRAIN_SOURCE_0261.png
TRAIN_SOURCE_0262,./train_source_image/TRAIN_SOURCE_0262.png,./train_source_gt/TRAIN_SOURCE_0262.png
TRAIN_SOURCE_0263,./train_source_image/TRAIN_SOURCE_0263.png,./train_source_gt/TRAIN_SOURCE_0263.png
TRAIN_SOURCE_0264,./train_source_image/TRAIN_SOURCE_0264.png,./train_source_gt/TRAIN_SOURCE_0264.png
TRAIN_SOURCE_0265,./train_source_image/TRAIN_SOURCE_0265.png,./train_source_gt/TRAIN_SOURCE_0265.png
TRAIN_SOURCE_0266,./train_source_image/TRAIN_SOURCE_0266.png,./train_source_gt/TRAIN_SOURCE_0266.png
TRAIN_SOURCE_0267,./train_source_image/TRAIN_SOURCE_0267.png,./train_source_gt/TRAIN_SOURCE_0267.png
TRAIN_SOURCE_0268,./train_source_image/TRAIN_SOURCE_0268.png,./train_source_gt/TRAIN_SOURCE_0268.png
TRAIN_SOURCE_0269,./train_source_image/TRAIN_SOURCE_0269.png,./train_source_gt/TRAIN_SOURCE_0269.png
TRAIN_SOURCE_0270,./train_source_image/TRAIN_SOURCE_0270.png,./train_source_gt/TRAIN_SOURCE_0270.png
TRAIN_SOURCE_0271,./train_source_image/TRAIN_SOURCE_0271.png,./train_source_gt/TRAIN_SOURCE_0271.png
TRAIN_SOURCE_0272,./train_source_image/TRAIN_SOURCE_0272.png,./train_source_gt/TRAIN_SOURCE_0272.png
TRAIN_SOURCE_0273,./train_source_image/TRAIN_SOURCE_0273.png,./train_source_gt/TRAIN_SOURCE_0273.png
TRAIN_SOURCE_0274,./train_source_image/TRAIN_SOURCE_0274.png,./train_source_gt/TRAIN_SOURCE_0274.png
TRAIN_SOURCE_0275,./train_source_image/TRAIN_SOURCE_0275.png,./train_source_gt/TRAIN_SOURCE_0275.png
TRAIN_SOURCE_0276,./train_source_image/TRAIN_SOURCE_0276.png,./train_source_gt/TRAIN_SOURCE_0276.png
TRAIN_SOURCE_0277,./train_source_image/TRAIN_SOURCE_0277.png,./train_source_gt/TRAIN_SOURCE_0277.png
TRAIN_SOURCE_0278,./train_source_image/TRAIN_SOURCE_0278.png,./train_source_gt/TRAIN_SOURCE_0278.png
TRAIN_SOURCE_0279,./train_source_image/TRAIN_SOURCE_0279.png,./train_source_gt/TRAIN_SOURCE_0279.png
TRAIN_SOURCE_0280,./train_source_image/TRAIN_SOURCE_0280.png,./train_source_gt/TRAIN_SOURCE_0280.png
TRAIN_SOURCE_0281,./train_source_image/TRAIN_SOURCE_0281.png,./train_source_gt/TRAIN_SOURCE_0281.png
TRAIN_SOURCE_0282,./train_source_image/TRAIN_SOURCE_0282.png,./train_source_gt/TRAIN_SOURCE_0282.png
TRAIN_SOURCE_0283,./train_source_image/TRAIN_SOURCE_0283.png,./train_source_gt/TRAIN_SOURCE_0283.png
TRAIN_SOURCE_0284,./train_source_image/TRAIN_SOURCE_0284.png,./train_source_gt/TRAIN_SOURCE_0284.png
TRAIN_SOURCE_0285,./train_source_image/TRAIN_SOURCE_0285.png,./train_source_gt/TRAIN_SOURCE_0285.png
TRAIN_SOURCE_0286,./train_source_image/TRAIN_SOURCE_0286.png,./train_source_gt/TRAIN_SOURCE_0286.png
TRAIN_SOURCE_0287,./train_source_image/TRAIN_SOURCE_0287.png,./train_source_gt/TRAIN_SOURCE_0287.png
TRAIN_SOURCE_0288,./train_source_image/TRAIN_SOURCE_0288.png,./train_source_gt/TRAIN_SOURCE_0288.png
TRAIN_SOURCE_0289,./train_source_image/TRAIN_SOURCE_0289.png,./train_source_gt/TRAIN_SOURCE_0289.png
TRAIN_SOURCE_0290,./train_source_image/TRAIN_SOURCE_0290.png,./train_source_gt/TRAIN_SOURCE_0290.png
TRAIN_SOURCE_0291,./train_source_image/TRAIN_SOURCE_0291.png,./train_source_gt/TRAIN_SOURCE_0291.png
TRAIN_SOURCE_0292,./train_source_image/TRAIN_SOURCE_0292.png,./train_source_gt/TRAIN_SOURCE_0292.png
TRAIN_SOURCE_0293,./train_source_image/TRAIN_SOURCE_0293.png,./train_source_gt/TRAIN_SOURCE_0293.png
TRAIN_SOURCE_0294,./train_source_image/TRAIN_SOURCE_0294.png,./train_source_gt/TRAIN_SOURCE_0294.png
TRAIN_SOURCE_0295,./train_source_image/TRAIN_SOURCE_0295.png,./train_source_gt/TRAIN_SOURCE_0295.png
TRAIN_SOURCE_0296,./train_source_image/TRAIN_SOURCE_0296.png,./train_source_gt/TRAIN_SOURCE_0296.png
TRAIN_SOURCE_0297,./train_source_image/TRAIN_SOURCE_0297.png,./train_source_gt/TRAIN_SOURCE_0297.png
TRAIN_SOURCE_0298,./train_source_image/TRAIN_SOURCE_0298.png,./train_source_gt/TRAIN_SOURCE_0298.png
TRAIN_SOURCE_0299,./train_source_image/TRAIN_SOURCE_0299.png,./train_source_gt/TRAIN_SOURCE_0299.png
TRAIN_SOURCE_0300,./train_source_image/TRAIN_SOURCE_0300.png,./train_source_gt/TRAIN_SOURCE_0300.png
TRAIN_SOURCE_0301,./train_source_image/TRAIN_SOURCE_0301.png,./train_source_gt/TRAIN_SOURCE_0301.png
TRAIN_SOURCE_0302,./train_source_image/TRAIN_SOURCE_0302.png,./train_source_gt/TRAIN_SOURCE_0302.png
TRAIN_SOURCE_0303,./train_source_image/TRAIN_SOURCE_0303.png,./train_source_gt/TRAIN_SOURCE_0303.png
TRAIN_SOURCE_0304,./train_source_image/TRAIN_SOURCE_0304.png,./train_source_gt/TRAIN_SOURCE_0304.png
TRAIN_SOURCE_0305,./train_source_image/TRAIN_SOURCE_0305.png,./train_source_gt/TRAIN_SOURCE_0305.png
TRAIN_SOURCE_0306,./train_source_image/TRAIN_SOURCE_0306.png,./train_source_gt/TRAIN_SOURCE_0306.png
TRAIN_SOURCE_0307,./train_source_image/TRAIN_SOURCE_0307.png,./train_source_gt/TRAIN_SOURCE_0307.png
TRAIN_SOURCE_0308,./train_source_image/TRAIN_SOURCE_0308.png,./train_source_gt/TRAIN_SOURCE_0308.png
TRAIN_SOURCE_0309,./train_source_image/TRAIN_SOURCE_0309.png,./train_source_gt/TRAIN_SOURCE_0309.png
TRAIN_SOURCE_0310,./train_source_image/TRAIN_SOURCE_0310.png,./train_source_gt/TRAIN_SOURCE_0310.png
TRAIN_SOURCE_0311,./train_source_image/TRAIN_SOURCE_0311.png,./train_source_gt/TRAIN_SOURCE_0311.png
TRAIN_SOURCE_0312,./train_source_image/TRAIN_SOURCE_0312.png,./train_source_gt/TRAIN_SOURCE_0312.png
TRAIN_SOURCE_0313,./train_source_image/TRAIN_SOURCE_0313.png,./train_source_gt/TRAIN_SOURCE_0313.png
TRAIN_SOURCE_0314,./train_source_image/TRAIN_SOURCE_0314.png,./train_source_gt/TRAIN_SOURCE_0314.png
TRAIN_SOURCE_0315,./train_source_image/TRAIN_SOURCE_0315.png,./train_source_gt/TRAIN_SOURCE_0315.png
TRAIN_SOURCE_0316,./train_source_image/TRAIN_SOURCE_0316.png,./train_source_gt/TRAIN_SOURCE_0316.png
TRAIN_SOURCE_0317,./train_source_image/TRAIN_SOURCE_0317.png,./train_source_gt/TRAIN_SOURCE_0317.png
TRAIN_SOURCE_0318,./train_source_image/TRAIN_SOURCE_0318.png,./train_source_gt/TRAIN_SOURCE_0318.png
TRAIN_SOURCE_0319,./train_source_image/TRAIN_SOURCE_0319.png,./train_source_gt/TRAIN_SOURCE_0319.png
TRAIN_SOURCE_0320,./train_source_image/TRAIN_SOURCE_0320.png,./train_source_gt/TRAIN_SOURCE_0320.png
TRAIN_SOURCE_0321,./train_source_image/TRAIN_SOURCE_0321.png,./train_source_gt/TRAIN_SOURCE_0321.png
TRAIN_SOURCE_0322,./train_source_image/TRAIN_SOURCE_0322.png,./train_source_gt/TRAIN_SOURCE_0322.png
TRAIN_SOURCE_0323,./train_source_image/TRAIN_SOURCE_0323.png,./train_source_gt/TRAIN_SOURCE_0323.png
TRAIN_SOURCE_0324,./train_source_image/TRAIN_SOURCE_0324.png,./train_source_gt/TRAIN_SOURCE_0324.png
TRAIN_SOURCE_0325,./train_source_image/TRAIN_SOURCE_0325.png,./train_source_gt/TRAIN_SOURCE_0325.png
TRAIN_SOURCE_0326,./train_source_image/TRAIN_SOURCE_0326.png,./train_source_gt/TRAIN_SOURCE_0326.png
TRAIN_SOURCE_0327,./train_source_image/TRAIN_SOURCE_0327.png,./train_source_gt/TRAIN_SOURCE_0327.png
TRAIN_SOURCE_0328,./train_source_image/TRAIN_SOURCE_0328.png,./train_source_gt/TRAIN_SOURCE_0328.png
TRAIN_SOURCE_0329,./train_source_image/TRAIN_SOURCE_0329.png,./train_source_gt/TRAIN_SOURCE_0329.png
TRAIN_SOURCE_0330,./train_source_image/TRAIN_SOURCE_0330.png,./train_source_gt/TRAIN_SOURCE_0330.png
TRAIN_SOURCE_0331,./train_source_image/TRAIN_SOURCE_0331.png,./train_source_gt/TRAIN_SOURCE_0331.png
TRAIN_SOURCE_0332,./train_source_image/TRAIN_SOURCE_0332.png,./train_source_gt/TRAIN_SOURCE_0332.png
TRAIN_SOURCE_0333,./train_source_image/TRAIN_SOURCE_0333.png,./train_source_gt/TRAIN_SOURCE_0333.png
TRAIN_SOURCE_0334,./train_source_image/TRAIN_SOURCE_0334.png,./train_source_gt/TRAIN_SOURCE_0334.png
TRAIN_SOURCE_0335,./train_source_image/TRAIN_SOURCE_0335.png,./train_source_gt/TRAIN_SOURCE_0335.png
TRAIN_SOURCE_0336,./train_source_image/TRAIN_SOURCE_0336.png,./train_source_gt/TRAIN_SOURCE_0336.png
TRAIN_SOURCE_0337,./train_source_image/TRAIN_SOURCE_0337.png,./train_source_gt/TRAIN_SOURCE_0337.png
TRAIN_SOURCE_0338,./train_source_image/TRAIN_SOURCE_0338.png,./train_source_gt/TRAIN_SOURCE_0338.png
TRAIN_SOURCE_0339,./train_source_image/TRAIN_SOURCE_0339.png,./train_source_gt/TRAIN_SOURCE_0339.png
TRAIN_SOURCE_0340,./train_source_image/TRAIN_SOURCE_0340.png,./train_source_gt/TRAIN_SOURCE_0340.png
TRAIN_SOURCE_0341,./train_source_image/TRAIN_SOURCE_0341.png,./train_source_gt/TRAIN_SOURCE_0341.png
TRAIN_SOURCE_0342,./train_source_image/TRAIN_SOURCE_0342.png,./train_source_gt/TRAIN_SOURCE_0342.png
TRAIN_SOURCE_0343,./train_source_image/TRAIN_SOURCE_0343.png,./train_source_gt/TRAIN_SOURCE_0343.png
TRAIN_SOURCE_0344,./train_source_image/TRAIN_SOURCE_0344.png,./train_source_gt/TRAIN_SOURCE_0344.png
TRAIN_SOURCE_0345,./train_source_image/TRAIN_SOURCE_0345.png,./train_source_gt/TRAIN_SOURCE_0345.png
TRAIN_SOURCE_0346,./train_source_image/TRAIN_SOURCE_0346.png,./train_source_gt/TRAIN_SOURCE_0346.png
TRAIN_SOURCE_0347,./train_source_image/TRAIN_SOURCE_0347.png,./train_source_gt/TRAIN_SOURCE_0347.png
TRAIN_SOURCE_0348,./train_source_image/TRAIN_SOURCE_0348.png,./train_source_gt/TRAIN_SOURCE_0348.png
TRAIN_SOURCE_0349,./train_source_image/TRAIN_SOURCE_0349.png,./train_source_gt/TRAIN_SOURCE_0349.png
TRAIN_SOURCE_0350,./train_source_image/TRAIN_SOURCE_0350.png,./train_source_gt/TRAIN_SOURCE_0350.png
TRAIN_SOURCE_0351,./train_source_image/TRAIN_SOURCE_0351.png,./train_source_gt/TRAIN_SOURCE_0351.png
TRAIN_SOURCE_0352,./train_source_image/TRAIN_SOURCE_0352.png,./train_source_gt/TRAIN_SOURCE_0352.png
TRAIN_SOURCE_0353,./train_source_image/TRAIN_SOURCE_0353.png,./train_source_gt/TRAIN_SOURCE_0353.png
TRAIN_SOURCE_0354,./train_source_image/TRAIN_SOURCE_0354.png,./train_source_gt/TRAIN_SOURCE_0354.png
TRAIN_SOURCE_0355,./train_source_image/TRAIN_SOURCE_0355.png,./train_source_gt/TRAIN_SOURCE_0355.png
TRAIN_SOURCE_0356,./train_source_image/TRAIN_SOURCE_0356.png,./train_source_gt/TRAIN_SOURCE_0356.png
TRAIN_SOURCE_0357,./train_source_image/TRAIN_SOURCE_0357.png,./train_source_gt/TRAIN_SOURCE_0357.png
TRAIN_SOURCE_0358,./train_source_image/TRAIN_SOURCE_0358.png,./train_source_gt/TRAIN_SOURCE_0358.png
TRAIN_SOURCE_0359,./train_source_image/TRAIN_SOURCE_0359.png,./train_source_gt/TRAIN_SOURCE_0359.png
TRAIN_SOURCE_0360,./train_source_image/TRAIN_SOURCE_0360.png,./train_source_gt/TRAIN_SOURCE_0360.png
TRAIN_SOURCE_0361,./train_source_image/TRAIN_SOURCE_0361.png,./train_source_gt/TRAIN_SOURCE_0361.png
TRAIN_SOURCE_0362,./train_source_image/TRAIN_SOURCE_0362.png,./train_source_gt/TRAIN_SOURCE_0362.png
TRAIN_SOURCE_0363,./train_source_image/TRAIN_SOURCE_0363.png,./train_source_gt/TRAIN_SOURCE_0363.png
TRAIN_SOURCE_0364,./train_source_image/TRAIN_SOURCE_0364.png,./train_source_gt/TRAIN_SOURCE_0364.png
TRAIN_SOURCE_0365,./train_source_image/TRAIN_SOURCE_0365.png,./train_source_gt/TRAIN_SOURCE_0365.png
TRAIN_SOURCE_0366,./train_source_image/TRAIN_SOURCE_0366.png,./train_source_gt/TRAIN_SOURCE_0366.png
TRAIN_SOURCE_0367,./train_source_image/TRAIN_SOURCE_0367.png,./train_source_gt/TRAIN_SOURCE_0367.png
TRAIN_SOURCE_0368,./train_source_image/TRAIN_SOURCE_0368.png,./train_source_gt/TRAIN_SOURCE_0368.png
TRAIN_SOURCE_0369,./train_source_image/TRAIN_SOURCE_0369.png,./train_source_gt/TRAIN_SOURCE_0369.png
TRAIN_SOURCE_0370,./train_source_image/TRAIN_SOURCE_0370.png,./train_source_gt/TRAIN_SOURCE_0370.png
TRAIN_SOURCE_0371,./train_source_image/TRAIN_SOURCE_0371.png,./train_source_gt/TRAIN_SOURCE_0371.png
TRAIN_SOURCE_0372,./train_source_image/TRAIN_SOURCE_0372.png,./train_source_gt/TRAIN_SOURCE_0372.png
TRAIN_SOURCE_0373,./train_source_image/TRAIN_SOURCE_0373.png,./train_source_gt/TRAIN_SOURCE_0373.png
TRAIN_SOURCE_0374,./train_source_image/TRAIN_SOURCE_0374.png,./train_source_gt/TRAIN_SOURCE_0374.png
TRAIN_SOURCE_0375,./train_source_image/TRAIN_SOURCE_0375.png,./train_source_gt/TRAIN_SOURCE_0375.png
TRAIN_SOURCE_0376,./train_source_image/TRAIN_SOURCE_0376.png,./train_source_gt/TRAIN_SOURCE_0376.png
TRAIN_SOURCE_0377,./train_source_image/TRAIN_SOURCE_0377.png,./train_source_gt/TRAIN_SOURCE_0377.png
TRAIN_SOURCE_0378,./train_source_image/TRAIN_SOURCE_0378.png,./train_source_gt/TRAIN_SOURCE_0378.png
TRAIN_SOURCE_0379,./train_source_image/TRAIN_SOURCE_0379.png,./train_source_gt/TRAIN_SOURCE_0379.png
TRAIN_SOURCE_0380,./train_source_image/TRAIN_SOURCE_0380.png,./train_source_gt/TRAIN_SOURCE_0380.png
TRAIN_SOURCE_0381,./train_source_image/TRAIN_SOURCE_0381.png,./train_source_gt/TRAIN_SOURCE_0381.png
TRAIN_SOURCE_0382,./train_source_image/TRAIN_SOURCE_0382.png,./train_source_gt/TRAIN_SOURCE_0382.png
TRAIN_SOURCE_0383,./train_source_image/TRAIN_SOURCE_0383.png,./train_source_gt/TRAIN_SOURCE_0383.png
TRAIN_SOURCE_0384,./train_source_image/TRAIN_SOURCE_0384.png,./train_source_gt/TRAIN_SOURCE_0384.png
TRAIN_SOURCE_0385,./train_source_image/TRAIN_SOURCE_0385.png,./train_source_gt/TRAIN_SOURCE_0385.png
TRAIN_SOURCE_0386,./train_source_image/TRAIN_SOURCE_0386.png,./train_source_gt/TRAIN_SOURCE_0386.png
TRAIN_SOURCE_0387,./train_source_image/TRAIN_SOURCE_0387.png,./train_source_gt/TRAIN_SOURCE_0387.png
TRAIN_SOURCE_0388,./train_source_image/TRAIN_SOURCE_0388.png,./train_source_gt/TRAIN_SOURCE_0388.png
TRAIN_SOURCE_0389,./train_source_image/TRAIN_SOURCE_0389.png,./train_source_gt/TRAIN_SOURCE_0389.png
TRAIN_SOURCE_0390,./train_source_image/TRAIN_SOURCE_0390.png,./train_source_gt/TRAIN_SOURCE_0390.png
TRAIN_SOURCE_0391,./train_source_image/TRAIN_SOURCE_0391.png,./train_source_gt/TRAIN_SOURCE_0391.png
TRAIN_SOURCE_0392,./train_source_image/TRAIN_SOURCE_0392.png,./train_source_gt/TRAIN_SOURCE_0392.png
TRAIN_SOURCE_0393,./train_source_image/TRAIN_SOURCE_0393.png,./train_source_gt/TRAIN_SOURCE_0393.png
TRAIN_SOURCE_0394,./train_source_image/TRAIN_SOURCE_0394.png,./train_source_gt/TRAIN_SOURCE_0394.png
TRAIN_SOURCE_0395,./train_source_image/TRAIN_SOURCE_0395.png,./train_source_gt/TRAIN_SOURCE_0395.png
TRAIN_SOURCE_0396,./train_source_image/TRAIN_SOURCE_0396.png,./train_source_gt/TRAIN_SOURCE_0396.png
TRAIN_SOURCE_0397,./train_source_image/TRAIN_SOURCE_0397.png,./train_source_gt/TRAIN_SOURCE_0397.png
TRAIN_SOURCE_0398,./train_source_image/TRAIN_SOURCE_0398.png,./train_source_gt/TRAIN_SOURCE_0398.png
TRAIN_SOURCE_0399,./train_source_image/TRAIN_SOURCE_0399.png,./train_source_gt/TRAIN_SOURCE_0399.png
TRAIN_SOURCE_0400,./train_source_image/TRAIN_SOURCE_0400.png,./train_source_gt/TRAIN_SOURCE_0400.png
TRAIN_SOURCE_0401,./train_source_image/TRAIN_SOURCE_0401.png,./train_source_gt/TRAIN_SOURCE_0401.png
TRAIN_SOURCE_0402,./train_source_image/TRAIN_SOURCE_0402.png,./train_source_gt/TRAIN_SOURCE_0402.png
TRAIN_SOURCE_0403,./train_source_image/TRAIN_SOURCE_0403.png,./train_source_gt/TRAIN_SOURCE_0403.png
TRAIN_SOURCE_0404,./train_source_image/TRAIN_SOURCE_0404.png,./train_source_gt/TRAIN_SOURCE_0404.png
TRAIN_SOURCE_0405,./train_source_image/TRAIN_SOURCE_0405.png,./train_source_gt/TRAIN_SOURCE_0405.png
TRAIN_SOURCE_0406,./train_source_image/TRAIN_SOURCE_0406.png,./train_source_gt/TRAIN_SOURCE_0406.png
TRAIN_SOURCE_0407,./train_source_image/TRAIN_SOURCE_0407.png,./train_source_gt/TRAIN_SOURCE_0407.png
TRAIN_SOURCE_0408,./train_source_image/TRAIN_SOURCE_0408.png,./train_source_gt/TRAIN_SOURCE_0408.png
TRAIN_SOURCE_0409,./train_source_image/TRAIN_SOURCE_0409.png,./train_source_gt/TRAIN_SOURCE_0409.png
TRAIN_SOURCE_0410,./train_source_image/TRAIN_SOURCE_0410.png,./train_source_gt/TRAIN_SOURCE_0410.png
TRAIN_SOURCE_0411,./train_source_image/TRAIN_SOURCE_0411.png,./train_source_gt/TRAIN_SOURCE_0411.png
TRAIN_SOURCE_0412,./train_source_image/TRAIN_SOURCE_0412.png,./train_source_gt/TRAIN_SOURCE_0412.png
TRAIN_SOURCE_0413,./train_source_image/TRAIN_SOURCE_0413.png,./train_source_gt/TRAIN_SOURCE_0413.png
TRAIN_SOURCE_0414,./train_source_image/TRAIN_SOURCE_0414.png,./train_source_gt/TRAIN_SOURCE_0414.png
TRAIN_SOURCE_0415,./train_source_image/TRAIN_SOURCE_0415.png,./train_source_gt/TRAIN_SOURCE_0415.png
TRAIN_SOURCE_0416,./train_source_image/TRAIN_SOURCE_0416.png,./train_source_gt/TRAIN_SOURCE_0416.png
TRAIN_SOURCE_0417,./train_source_image/TRAIN_SOURCE_0417.png,./train_source_gt/TRAIN_SOURCE_0417.png
TRAIN_SOURCE_0418,./train_source_image/TRAIN_SOURCE_0418.png,./train_source_gt/TRAIN_SOURCE_0418.png
TRAIN_SOURCE_0419,./train_source_image/TRAIN_SOURCE_0419.png,./train_source_gt/TRAIN_SOURCE_0419.png
TRAIN_SOURCE_0420,./train_source_image/TRAIN_SOURCE_0420.png,./train_source_gt/TRAIN_SOURCE_0420.png
TRAIN_SOURCE_0421,./train_source_image/TRAIN_SOURCE_0421.png,./train_source_gt/TRAIN_SOURCE_0421.png
TRAIN_SOURCE_0422,./train_source_image/TRAIN_SOURCE_0422.png,./train_source_gt/TRAIN_SOURCE_0422.png
TRAIN_SOURCE_0423,./train_source_image/TRAIN_SOURCE_0423.png,./train_source_gt/TRAIN_SOURCE_0423.png
TRAIN_SOURCE_0424,./train_source_image/TRAIN_SOURCE_0424.png,./train_source_gt/TRAIN_SOURCE_0424.png
TRAIN_SOURCE_0425,./train_source_image/TRAIN_SOURCE_0425.png,./train_source_gt/TRAIN_SOURCE_0425.png
TRAIN_SOURCE_0426,./train_source_image/TRAIN_SOURCE_0426.png,./train_source_gt/TRAIN_SOURCE_0426.png
TRAIN_SOURCE_0427,./train_source_image/TRAIN_SOURCE_0427.png,./train_source_gt/TRAIN_SOURCE_0427.png
TRAIN_SOURCE_0428,./train_source_image/TRAIN_SOURCE_0428.png,./train_source_gt/TRAIN_SOURCE_0428.png
TRAIN_SOURCE_0429,./train_source_image/TRAIN_SOURCE_0429.png,./train_source_gt/TRAIN_SOURCE_0429.png
TRAIN_SOURCE_0430,./train_source_image/TRAIN_SOURCE_0430.png,./train_source_gt/TRAIN_SOURCE_0430.png
TRAIN_SOURCE_0431,./train_source_image/TRAIN_SOURCE_0431.png,./train_source_gt/TRAIN_SOURCE_0431.png
TRAIN_SOURCE_0432,./train_source_image/TRAIN_SOURCE_0432.png,./train_source_gt/TRAIN_SOURCE_0432.png
TRAIN_SOURCE_0433,./train_source_image/TRAIN_SOURCE_0433.png,./train_source_gt/TRAIN_SOURCE_0433.png
TRAIN_SOURCE_0434,./train_source_image/TRAIN_SOURCE_0434.png,./train_source_gt/TRAIN_SOURCE_0434.png
TRAIN_SOURCE_0435,./train_source_image/TRAIN_SOURCE_0435.png,./train_source_gt/TRAIN_SOURCE_0435.png
