id,img_path,gt_path
TRAIN_SOURCE_1296,./fish_train_source_image/TRAIN_SOURCE_1296.png,./fish_train_source_gt/TRAIN_SOURCE_1296.png
TRAIN_SOURCE_1297,./fish_train_source_image/TRAIN_SOURCE_1297.png,./fish_train_source_gt/TRAIN_SOURCE_1297.png
TRAIN_SOURCE_1298,./fish_train_source_image/TRAIN_SOURCE_1298.png,./fish_train_source_gt/TRAIN_SOURCE_1298.png
TRAIN_SOURCE_1299,./fish_train_source_image/TRAIN_SOURCE_1299.png,./fish_train_source_gt/TRAIN_SOURCE_1299.png
TRAIN_SOURCE_1300,./fish_train_source_image/TRAIN_SOURCE_1300.png,./fish_train_source_gt/TRAIN_SOURCE_1300.png
TRAIN_SOURCE_1301,./fish_train_source_image/TRAIN_SOURCE_1301.png,./fish_train_source_gt/TRAIN_SOURCE_1301.png
TRAIN_SOURCE_1302,./fish_train_source_image/TRAIN_SOURCE_1302.png,./fish_train_source_gt/TRAIN_SOURCE_1302.png
TRAIN_SOURCE_1303,./fish_train_source_image/TRAIN_SOURCE_1303.png,./fish_train_source_gt/TRAIN_SOURCE_1303.png
TRAIN_SOURCE_1304,./fish_train_source_image/TRAIN_SOURCE_1304.png,./fish_train_source_gt/TRAIN_SOURCE_1304.png
TRAIN_SOURCE_1305,./fish_train_source_image/TRAIN_SOURCE_1305.png,./fish_train_source_gt/TRAIN_SOURCE_1305.png
TRAIN_SOURCE_1306,./fish_train_source_image/TRAIN_SOURCE_1306.png,./fish_train_source_gt/TRAIN_SOURCE_1306.png
TRAIN_SOURCE_1307,./fish_train_source_image/TRAIN_SOURCE_1307.png,./fish_train_source_gt/TRAIN_SOURCE_1307.png
TRAIN_SOURCE_1308,./fish_train_source_image/TRAIN_SOURCE_1308.png,./fish_train_source_gt/TRAIN_SOURCE_1308.png
TRAIN_SOURCE_1309,./fish_train_source_image/TRAIN_SOURCE_1309.png,./fish_train_source_gt/TRAIN_SOURCE_1309.png
TRAIN_SOURCE_1310,./fish_train_source_image/TRAIN_SOURCE_1310.png,./fish_train_source_gt/TRAIN_SOURCE_1310.png
TRAIN_SOURCE_1311,./fish_train_source_image/TRAIN_SOURCE_1311.png,./fish_train_source_gt/TRAIN_SOURCE_1311.png
TRAIN_SOURCE_1312,./fish_train_source_image/TRAIN_SOURCE_1312.png,./fish_train_source_gt/TRAIN_SOURCE_1312.png
TRAIN_SOURCE_1313,./fish_train_source_image/TRAIN_SOURCE_1313.png,./fish_train_source_gt/TRAIN_SOURCE_1313.png
TRAIN_SOURCE_1314,./fish_train_source_image/TRAIN_SOURCE_1314.png,./fish_train_source_gt/TRAIN_SOURCE_1314.png
TRAIN_SOURCE_1315,./fish_train_source_image/TRAIN_SOURCE_1315.png,./fish_train_source_gt/TRAIN_SOURCE_1315.png
TRAIN_SOURCE_1316,./fish_train_source_image/TRAIN_SOURCE_1316.png,./fish_train_source_gt/TRAIN_SOURCE_1316.png
TRAIN_SOURCE_1317,./fish_train_source_image/TRAIN_SOURCE_1317.png,./fish_train_source_gt/TRAIN_SOURCE_1317.png
TRAIN_SOURCE_1318,./fish_train_source_image/TRAIN_SOURCE_1318.png,./fish_train_source_gt/TRAIN_SOURCE_1318.png
TRAIN_SOURCE_1319,./fish_train_source_image/TRAIN_SOURCE_1319.png,./fish_train_source_gt/TRAIN_SOURCE_1319.png
TRAIN_SOURCE_1320,./fish_train_source_image/TRAIN_SOURCE_1320.png,./fish_train_source_gt/TRAIN_SOURCE_1320.png
TRAIN_SOURCE_1321,./fish_train_source_image/TRAIN_SOURCE_1321.png,./fish_train_source_gt/TRAIN_SOURCE_1321.png
TRAIN_SOURCE_1322,./fish_train_source_image/TRAIN_SOURCE_1322.png,./fish_train_source_gt/TRAIN_SOURCE_1322.png
TRAIN_SOURCE_1323,./fish_train_source_image/TRAIN_SOURCE_1323.png,./fish_train_source_gt/TRAIN_SOURCE_1323.png
TRAIN_SOURCE_1324,./fish_train_source_image/TRAIN_SOURCE_1324.png,./fish_train_source_gt/TRAIN_SOURCE_1324.png
TRAIN_SOURCE_1325,./fish_train_source_image/TRAIN_SOURCE_1325.png,./fish_train_source_gt/TRAIN_SOURCE_1325.png
TRAIN_SOURCE_1326,./fish_train_source_image/TRAIN_SOURCE_1326.png,./fish_train_source_gt/TRAIN_SOURCE_1326.png
TRAIN_SOURCE_1327,./fish_train_source_image/TRAIN_SOURCE_1327.png,./fish_train_source_gt/TRAIN_SOURCE_1327.png
TRAIN_SOURCE_1328,./fish_train_source_image/TRAIN_SOURCE_1328.png,./fish_train_source_gt/TRAIN_SOURCE_1328.png
TRAIN_SOURCE_1329,./fish_train_source_image/TRAIN_SOURCE_1329.png,./fish_train_source_gt/TRAIN_SOURCE_1329.png
TRAIN_SOURCE_1330,./fish_train_source_image/TRAIN_SOURCE_1330.png,./fish_train_source_gt/TRAIN_SOURCE_1330.png
TRAIN_SOURCE_1331,./fish_train_source_image/TRAIN_SOURCE_1331.png,./fish_train_source_gt/TRAIN_SOURCE_1331.png
TRAIN_SOURCE_1332,./fish_train_source_image/TRAIN_SOURCE_1332.png,./fish_train_source_gt/TRAIN_SOURCE_1332.png
TRAIN_SOURCE_1333,./fish_train_source_image/TRAIN_SOURCE_1333.png,./fish_train_source_gt/TRAIN_SOURCE_1333.png
TRAIN_SOURCE_1334,./fish_train_source_image/TRAIN_SOURCE_1334.png,./fish_train_source_gt/TRAIN_SOURCE_1334.png
TRAIN_SOURCE_1335,./fish_train_source_image/TRAIN_SOURCE_1335.png,./fish_train_source_gt/TRAIN_SOURCE_1335.png
TRAIN_SOURCE_1336,./fish_train_source_image/TRAIN_SOURCE_1336.png,./fish_train_source_gt/TRAIN_SOURCE_1336.png
TRAIN_SOURCE_1337,./fish_train_source_image/TRAIN_SOURCE_1337.png,./fish_train_source_gt/TRAIN_SOURCE_1337.png
TRAIN_SOURCE_1338,./fish_train_source_image/TRAIN_SOURCE_1338.png,./fish_train_source_gt/TRAIN_SOURCE_1338.png
TRAIN_SOURCE_1339,./fish_train_source_image/TRAIN_SOURCE_1339.png,./fish_train_source_gt/TRAIN_SOURCE_1339.png
TRAIN_SOURCE_1340,./fish_train_source_image/TRAIN_SOURCE_1340.png,./fish_train_source_gt/TRAIN_SOURCE_1340.png
TRAIN_SOURCE_1341,./fish_train_source_image/TRAIN_SOURCE_1341.png,./fish_train_source_gt/TRAIN_SOURCE_1341.png
TRAIN_SOURCE_1342,./fish_train_source_image/TRAIN_SOURCE_1342.png,./fish_train_source_gt/TRAIN_SOURCE_1342.png
TRAIN_SOURCE_1343,./fish_train_source_image/TRAIN_SOURCE_1343.png,./fish_train_source_gt/TRAIN_SOURCE_1343.png
TRAIN_SOURCE_1344,./fish_train_source_image/TRAIN_SOURCE_1344.png,./fish_train_source_gt/TRAIN_SOURCE_1344.png
TRAIN_SOURCE_1345,./fish_train_source_image/TRAIN_SOURCE_1345.png,./fish_train_source_gt/TRAIN_SOURCE_1345.png
TRAIN_SOURCE_1346,./fish_train_source_image/TRAIN_SOURCE_1346.png,./fish_train_source_gt/TRAIN_SOURCE_1346.png
TRAIN_SOURCE_1347,./fish_train_source_image/TRAIN_SOURCE_1347.png,./fish_train_source_gt/TRAIN_SOURCE_1347.png
TRAIN_SOURCE_1348,./fish_train_source_image/TRAIN_SOURCE_1348.png,./fish_train_source_gt/TRAIN_SOURCE_1348.png
TRAIN_SOURCE_1349,./fish_train_source_image/TRAIN_SOURCE_1349.png,./fish_train_source_gt/TRAIN_SOURCE_1349.png
TRAIN_SOURCE_1350,./fish_train_source_image/TRAIN_SOURCE_1350.png,./fish_train_source_gt/TRAIN_SOURCE_1350.png
TRAIN_SOURCE_1351,./fish_train_source_image/TRAIN_SOURCE_1351.png,./fish_train_source_gt/TRAIN_SOURCE_1351.png
TRAIN_SOURCE_1352,./fish_train_source_image/TRAIN_SOURCE_1352.png,./fish_train_source_gt/TRAIN_SOURCE_1352.png
TRAIN_SOURCE_1353,./fish_train_source_image/TRAIN_SOURCE_1353.png,./fish_train_source_gt/TRAIN_SOURCE_1353.png
TRAIN_SOURCE_1354,./fish_train_source_image/TRAIN_SOURCE_1354.png,./fish_train_source_gt/TRAIN_SOURCE_1354.png
TRAIN_SOURCE_1355,./fish_train_source_image/TRAIN_SOURCE_1355.png,./fish_train_source_gt/TRAIN_SOURCE_1355.png
TRAIN_SOURCE_1356,./fish_train_source_image/TRAIN_SOURCE_1356.png,./fish_train_source_gt/TRAIN_SOURCE_1356.png
TRAIN_SOURCE_1357,./fish_train_source_image/TRAIN_SOURCE_1357.png,./fish_train_source_gt/TRAIN_SOURCE_1357.png
TRAIN_SOURCE_1358,./fish_train_source_image/TRAIN_SOURCE_1358.png,./fish_train_source_gt/TRAIN_SOURCE_1358.png
TRAIN_SOURCE_1359,./fish_train_source_image/TRAIN_SOURCE_1359.png,./fish_train_source_gt/TRAIN_SOURCE_1359.png
TRAIN_SOURCE_1360,./fish_train_source_image/TRAIN_SOURCE_1360.png,./fish_train_source_gt/TRAIN_SOURCE_1360.png
TRAIN_SOURCE_1361,./fish_train_source_image/TRAIN_SOURCE_1361.png,./fish_train_source_gt/TRAIN_SOURCE_1361.png
TRAIN_SOURCE_1362,./fish_train_source_image/TRAIN_SOURCE_1362.png,./fish_train_source_gt/TRAIN_SOURCE_1362.png
TRAIN_SOURCE_1363,./fish_train_source_image/TRAIN_SOURCE_1363.png,./fish_train_source_gt/TRAIN_SOURCE_1363.png
TRAIN_SOURCE_1364,./fish_train_source_image/TRAIN_SOURCE_1364.png,./fish_train_source_gt/TRAIN_SOURCE_1364.png
TRAIN_SOURCE_1365,./fish_train_source_image/TRAIN_SOURCE_1365.png,./fish_train_source_gt/TRAIN_SOURCE_1365.png
TRAIN_SOURCE_1366,./fish_train_source_image/TRAIN_SOURCE_1366.png,./fish_train_source_gt/TRAIN_SOURCE_1366.png
TRAIN_SOURCE_1367,./fish_train_source_image/TRAIN_SOURCE_1367.png,./fish_train_source_gt/TRAIN_SOURCE_1367.png
TRAIN_SOURCE_1368,./fish_train_source_image/TRAIN_SOURCE_1368.png,./fish_train_source_gt/TRAIN_SOURCE_1368.png
TRAIN_SOURCE_1369,./fish_train_source_image/TRAIN_SOURCE_1369.png,./fish_train_source_gt/TRAIN_SOURCE_1369.png
TRAIN_SOURCE_1370,./fish_train_source_image/TRAIN_SOURCE_1370.png,./fish_train_source_gt/TRAIN_SOURCE_1370.png
TRAIN_SOURCE_1371,./fish_train_source_image/TRAIN_SOURCE_1371.png,./fish_train_source_gt/TRAIN_SOURCE_1371.png
TRAIN_SOURCE_1372,./fish_train_source_image/TRAIN_SOURCE_1372.png,./fish_train_source_gt/TRAIN_SOURCE_1372.png
TRAIN_SOURCE_1373,./fish_train_source_image/TRAIN_SOURCE_1373.png,./fish_train_source_gt/TRAIN_SOURCE_1373.png
TRAIN_SOURCE_1374,./fish_train_source_image/TRAIN_SOURCE_1374.png,./fish_train_source_gt/TRAIN_SOURCE_1374.png
TRAIN_SOURCE_1375,./fish_train_source_image/TRAIN_SOURCE_1375.png,./fish_train_source_gt/TRAIN_SOURCE_1375.png
TRAIN_SOURCE_1376,./fish_train_source_image/TRAIN_SOURCE_1376.png,./fish_train_source_gt/TRAIN_SOURCE_1376.png
TRAIN_SOURCE_1377,./fish_train_source_image/TRAIN_SOURCE_1377.png,./fish_train_source_gt/TRAIN_SOURCE_1377.png
TRAIN_SOURCE_1378,./fish_train_source_image/TRAIN_SOURCE_1378.png,./fish_train_source_gt/TRAIN_SOURCE_1378.png
TRAIN_SOURCE_1379,./fish_train_source_image/TRAIN_SOURCE_1379.png,./fish_train_source_gt/TRAIN_SOURCE_1379.png
TRAIN_SOURCE_1380,./fish_train_source_image/TRAIN_SOURCE_1380.png,./fish_train_source_gt/TRAIN_SOURCE_1380.png
TRAIN_SOURCE_1381,./fish_train_source_image/TRAIN_SOURCE_1381.png,./fish_train_source_gt/TRAIN_SOURCE_1381.png
TRAIN_SOURCE_1382,./fish_train_source_image/TRAIN_SOURCE_1382.png,./fish_train_source_gt/TRAIN_SOURCE_1382.png
TRAIN_SOURCE_1383,./fish_train_source_image/TRAIN_SOURCE_1383.png,./fish_train_source_gt/TRAIN_SOURCE_1383.png
TRAIN_SOURCE_1384,./fish_train_source_image/TRAIN_SOURCE_1384.png,./fish_train_source_gt/TRAIN_SOURCE_1384.png
TRAIN_SOURCE_1385,./fish_train_source_image/TRAIN_SOURCE_1385.png,./fish_train_source_gt/TRAIN_SOURCE_1385.png
TRAIN_SOURCE_1386,./fish_train_source_image/TRAIN_SOURCE_1386.png,./fish_train_source_gt/TRAIN_SOURCE_1386.png
TRAIN_SOURCE_1387,./fish_train_source_image/TRAIN_SOURCE_1387.png,./fish_train_source_gt/TRAIN_SOURCE_1387.png
TRAIN_SOURCE_1388,./fish_train_source_image/TRAIN_SOURCE_1388.png,./fish_train_source_gt/TRAIN_SOURCE_1388.png
TRAIN_SOURCE_1389,./fish_train_source_image/TRAIN_SOURCE_1389.png,./fish_train_source_gt/TRAIN_SOURCE_1389.png
TRAIN_SOURCE_1390,./fish_train_source_image/TRAIN_SOURCE_1390.png,./fish_train_source_gt/TRAIN_SOURCE_1390.png
TRAIN_SOURCE_1391,./fish_train_source_image/TRAIN_SOURCE_1391.png,./fish_train_source_gt/TRAIN_SOURCE_1391.png
TRAIN_SOURCE_1392,./fish_train_source_image/TRAIN_SOURCE_1392.png,./fish_train_source_gt/TRAIN_SOURCE_1392.png
TRAIN_SOURCE_1393,./fish_train_source_image/TRAIN_SOURCE_1393.png,./fish_train_source_gt/TRAIN_SOURCE_1393.png
TRAIN_SOURCE_1394,./fish_train_source_image/TRAIN_SOURCE_1394.png,./fish_train_source_gt/TRAIN_SOURCE_1394.png
TRAIN_SOURCE_1395,./fish_train_source_image/TRAIN_SOURCE_1395.png,./fish_train_source_gt/TRAIN_SOURCE_1395.png
TRAIN_SOURCE_1396,./fish_train_source_image/TRAIN_SOURCE_1396.png,./fish_train_source_gt/TRAIN_SOURCE_1396.png
TRAIN_SOURCE_1397,./fish_train_source_image/TRAIN_SOURCE_1397.png,./fish_train_source_gt/TRAIN_SOURCE_1397.png
TRAIN_SOURCE_1398,./fish_train_source_image/TRAIN_SOURCE_1398.png,./fish_train_source_gt/TRAIN_SOURCE_1398.png
TRAIN_SOURCE_1399,./fish_train_source_image/TRAIN_SOURCE_1399.png,./fish_train_source_gt/TRAIN_SOURCE_1399.png
TRAIN_SOURCE_1400,./fish_train_source_image/TRAIN_SOURCE_1400.png,./fish_train_source_gt/TRAIN_SOURCE_1400.png
TRAIN_SOURCE_1401,./fish_train_source_image/TRAIN_SOURCE_1401.png,./fish_train_source_gt/TRAIN_SOURCE_1401.png
TRAIN_SOURCE_1402,./fish_train_source_image/TRAIN_SOURCE_1402.png,./fish_train_source_gt/TRAIN_SOURCE_1402.png
TRAIN_SOURCE_1403,./fish_train_source_image/TRAIN_SOURCE_1403.png,./fish_train_source_gt/TRAIN_SOURCE_1403.png
TRAIN_SOURCE_1404,./fish_train_source_image/TRAIN_SOURCE_1404.png,./fish_train_source_gt/TRAIN_SOURCE_1404.png
TRAIN_SOURCE_1405,./fish_train_source_image/TRAIN_SOURCE_1405.png,./fish_train_source_gt/TRAIN_SOURCE_1405.png
TRAIN_SOURCE_1406,./fish_train_source_image/TRAIN_SOURCE_1406.png,./fish_train_source_gt/TRAIN_SOURCE_1406.png
TRAIN_SOURCE_1407,./fish_train_source_image/TRAIN_SOURCE_1407.png,./fish_train_source_gt/TRAIN_SOURCE_1407.png
TRAIN_SOURCE_1408,./fish_train_source_image/TRAIN_SOURCE_1408.png,./fish_train_source_gt/TRAIN_SOURCE_1408.png
TRAIN_SOURCE_1409,./fish_train_source_image/TRAIN_SOURCE_1409.png,./fish_train_source_gt/TRAIN_SOURCE_1409.png
TRAIN_SOURCE_1410,./fish_train_source_image/TRAIN_SOURCE_1410.png,./fish_train_source_gt/TRAIN_SOURCE_1410.png
TRAIN_SOURCE_1411,./fish_train_source_image/TRAIN_SOURCE_1411.png,./fish_train_source_gt/TRAIN_SOURCE_1411.png
TRAIN_SOURCE_1412,./fish_train_source_image/TRAIN_SOURCE_1412.png,./fish_train_source_gt/TRAIN_SOURCE_1412.png
TRAIN_SOURCE_1413,./fish_train_source_image/TRAIN_SOURCE_1413.png,./fish_train_source_gt/TRAIN_SOURCE_1413.png
TRAIN_SOURCE_1414,./fish_train_source_image/TRAIN_SOURCE_1414.png,./fish_train_source_gt/TRAIN_SOURCE_1414.png
TRAIN_SOURCE_1415,./fish_train_source_image/TRAIN_SOURCE_1415.png,./fish_train_source_gt/TRAIN_SOURCE_1415.png
TRAIN_SOURCE_1416,./fish_train_source_image/TRAIN_SOURCE_1416.png,./fish_train_source_gt/TRAIN_SOURCE_1416.png
TRAIN_SOURCE_1417,./fish_train_source_image/TRAIN_SOURCE_1417.png,./fish_train_source_gt/TRAIN_SOURCE_1417.png
TRAIN_SOURCE_1418,./fish_train_source_image/TRAIN_SOURCE_1418.png,./fish_train_source_gt/TRAIN_SOURCE_1418.png
TRAIN_SOURCE_1419,./fish_train_source_image/TRAIN_SOURCE_1419.png,./fish_train_source_gt/TRAIN_SOURCE_1419.png
TRAIN_SOURCE_1420,./fish_train_source_image/TRAIN_SOURCE_1420.png,./fish_train_source_gt/TRAIN_SOURCE_1420.png
TRAIN_SOURCE_1421,./fish_train_source_image/TRAIN_SOURCE_1421.png,./fish_train_source_gt/TRAIN_SOURCE_1421.png
TRAIN_SOURCE_1422,./fish_train_source_image/TRAIN_SOURCE_1422.png,./fish_train_source_gt/TRAIN_SOURCE_1422.png
TRAIN_SOURCE_1423,./fish_train_source_image/TRAIN_SOURCE_1423.png,./fish_train_source_gt/TRAIN_SOURCE_1423.png
TRAIN_SOURCE_1424,./fish_train_source_image/TRAIN_SOURCE_1424.png,./fish_train_source_gt/TRAIN_SOURCE_1424.png
TRAIN_SOURCE_1425,./fish_train_source_image/TRAIN_SOURCE_1425.png,./fish_train_source_gt/TRAIN_SOURCE_1425.png
TRAIN_SOURCE_1426,./fish_train_source_image/TRAIN_SOURCE_1426.png,./fish_train_source_gt/TRAIN_SOURCE_1426.png
TRAIN_SOURCE_1427,./fish_train_source_image/TRAIN_SOURCE_1427.png,./fish_train_source_gt/TRAIN_SOURCE_1427.png
TRAIN_SOURCE_1428,./fish_train_source_image/TRAIN_SOURCE_1428.png,./fish_train_source_gt/TRAIN_SOURCE_1428.png
TRAIN_SOURCE_1429,./fish_train_source_image/TRAIN_SOURCE_1429.png,./fish_train_source_gt/TRAIN_SOURCE_1429.png
TRAIN_SOURCE_1430,./fish_train_source_image/TRAIN_SOURCE_1430.png,./fish_train_source_gt/TRAIN_SOURCE_1430.png
TRAIN_SOURCE_1431,./fish_train_source_image/TRAIN_SOURCE_1431.png,./fish_train_source_gt/TRAIN_SOURCE_1431.png
TRAIN_SOURCE_1432,./fish_train_source_image/TRAIN_SOURCE_1432.png,./fish_train_source_gt/TRAIN_SOURCE_1432.png
TRAIN_SOURCE_1433,./fish_train_source_image/TRAIN_SOURCE_1433.png,./fish_train_source_gt/TRAIN_SOURCE_1433.png
TRAIN_SOURCE_1434,./fish_train_source_image/TRAIN_SOURCE_1434.png,./fish_train_source_gt/TRAIN_SOURCE_1434.png
TRAIN_SOURCE_1435,./fish_train_source_image/TRAIN_SOURCE_1435.png,./fish_train_source_gt/TRAIN_SOURCE_1435.png
TRAIN_SOURCE_1436,./fish_train_source_image/TRAIN_SOURCE_1436.png,./fish_train_source_gt/TRAIN_SOURCE_1436.png
TRAIN_SOURCE_1437,./fish_train_source_image/TRAIN_SOURCE_1437.png,./fish_train_source_gt/TRAIN_SOURCE_1437.png
TRAIN_SOURCE_1438,./fish_train_source_image/TRAIN_SOURCE_1438.png,./fish_train_source_gt/TRAIN_SOURCE_1438.png
TRAIN_SOURCE_1439,./fish_train_source_image/TRAIN_SOURCE_1439.png,./fish_train_source_gt/TRAIN_SOURCE_1439.png
TRAIN_SOURCE_1440,./fish_train_source_image/TRAIN_SOURCE_1440.png,./fish_train_source_gt/TRAIN_SOURCE_1440.png
TRAIN_SOURCE_1441,./fish_train_source_image/TRAIN_SOURCE_1441.png,./fish_train_source_gt/TRAIN_SOURCE_1441.png
TRAIN_SOURCE_1442,./fish_train_source_image/TRAIN_SOURCE_1442.png,./fish_train_source_gt/TRAIN_SOURCE_1442.png
TRAIN_SOURCE_1443,./fish_train_source_image/TRAIN_SOURCE_1443.png,./fish_train_source_gt/TRAIN_SOURCE_1443.png
TRAIN_SOURCE_1444,./fish_train_source_image/TRAIN_SOURCE_1444.png,./fish_train_source_gt/TRAIN_SOURCE_1444.png
TRAIN_SOURCE_1445,./fish_train_source_image/TRAIN_SOURCE_1445.png,./fish_train_source_gt/TRAIN_SOURCE_1445.png
TRAIN_SOURCE_1446,./fish_train_source_image/TRAIN_SOURCE_1446.png,./fish_train_source_gt/TRAIN_SOURCE_1446.png
TRAIN_SOURCE_1447,./fish_train_source_image/TRAIN_SOURCE_1447.png,./fish_train_source_gt/TRAIN_SOURCE_1447.png
TRAIN_SOURCE_1448,./fish_train_source_image/TRAIN_SOURCE_1448.png,./fish_train_source_gt/TRAIN_SOURCE_1448.png
TRAIN_SOURCE_1449,./fish_train_source_image/TRAIN_SOURCE_1449.png,./fish_train_source_gt/TRAIN_SOURCE_1449.png
TRAIN_SOURCE_1450,./fish_train_source_image/TRAIN_SOURCE_1450.png,./fish_train_source_gt/TRAIN_SOURCE_1450.png
TRAIN_SOURCE_1451,./fish_train_source_image/TRAIN_SOURCE_1451.png,./fish_train_source_gt/TRAIN_SOURCE_1451.png
TRAIN_SOURCE_1452,./fish_train_source_image/TRAIN_SOURCE_1452.png,./fish_train_source_gt/TRAIN_SOURCE_1452.png
TRAIN_SOURCE_1453,./fish_train_source_image/TRAIN_SOURCE_1453.png,./fish_train_source_gt/TRAIN_SOURCE_1453.png
TRAIN_SOURCE_1454,./fish_train_source_image/TRAIN_SOURCE_1454.png,./fish_train_source_gt/TRAIN_SOURCE_1454.png
TRAIN_SOURCE_1455,./fish_train_source_image/TRAIN_SOURCE_1455.png,./fish_train_source_gt/TRAIN_SOURCE_1455.png
TRAIN_SOURCE_1456,./fish_train_source_image/TRAIN_SOURCE_1456.png,./fish_train_source_gt/TRAIN_SOURCE_1456.png
TRAIN_SOURCE_1457,./fish_train_source_image/TRAIN_SOURCE_1457.png,./fish_train_source_gt/TRAIN_SOURCE_1457.png
TRAIN_SOURCE_1458,./fish_train_source_image/TRAIN_SOURCE_1458.png,./fish_train_source_gt/TRAIN_SOURCE_1458.png
TRAIN_SOURCE_1459,./fish_train_source_image/TRAIN_SOURCE_1459.png,./fish_train_source_gt/TRAIN_SOURCE_1459.png
TRAIN_SOURCE_1460,./fish_train_source_image/TRAIN_SOURCE_1460.png,./fish_train_source_gt/TRAIN_SOURCE_1460.png
TRAIN_SOURCE_1461,./fish_train_source_image/TRAIN_SOURCE_1461.png,./fish_train_source_gt/TRAIN_SOURCE_1461.png
TRAIN_SOURCE_1462,./fish_train_source_image/TRAIN_SOURCE_1462.png,./fish_train_source_gt/TRAIN_SOURCE_1462.png
TRAIN_SOURCE_1463,./fish_train_source_image/TRAIN_SOURCE_1463.png,./fish_train_source_gt/TRAIN_SOURCE_1463.png
TRAIN_SOURCE_1464,./fish_train_source_image/TRAIN_SOURCE_1464.png,./fish_train_source_gt/TRAIN_SOURCE_1464.png
TRAIN_SOURCE_1465,./fish_train_source_image/TRAIN_SOURCE_1465.png,./fish_train_source_gt/TRAIN_SOURCE_1465.png
TRAIN_SOURCE_1466,./fish_train_source_image/TRAIN_SOURCE_1466.png,./fish_train_source_gt/TRAIN_SOURCE_1466.png
TRAIN_SOURCE_1467,./fish_train_source_image/TRAIN_SOURCE_1467.png,./fish_train_source_gt/TRAIN_SOURCE_1467.png
TRAIN_SOURCE_1468,./fish_train_source_image/TRAIN_SOURCE_1468.png,./fish_train_source_gt/TRAIN_SOURCE_1468.png
TRAIN_SOURCE_1469,./fish_train_source_image/TRAIN_SOURCE_1469.png,./fish_train_source_gt/TRAIN_SOURCE_1469.png
TRAIN_SOURCE_1470,./fish_train_source_image/TRAIN_SOURCE_1470.png,./fish_train_source_gt/TRAIN_SOURCE_1470.png
TRAIN_SOURCE_1471,./fish_train_source_image/TRAIN_SOURCE_1471.png,./fish_train_source_gt/TRAIN_SOURCE_1471.png
TRAIN_SOURCE_1472,./fish_train_source_image/TRAIN_SOURCE_1472.png,./fish_train_source_gt/TRAIN_SOURCE_1472.png
TRAIN_SOURCE_1473,./fish_train_source_image/TRAIN_SOURCE_1473.png,./fish_train_source_gt/TRAIN_SOURCE_1473.png
TRAIN_SOURCE_1474,./fish_train_source_image/TRAIN_SOURCE_1474.png,./fish_train_source_gt/TRAIN_SOURCE_1474.png
TRAIN_SOURCE_1475,./fish_train_source_image/TRAIN_SOURCE_1475.png,./fish_train_source_gt/TRAIN_SOURCE_1475.png
TRAIN_SOURCE_1476,./fish_train_source_image/TRAIN_SOURCE_1476.png,./fish_train_source_gt/TRAIN_SOURCE_1476.png
TRAIN_SOURCE_1477,./fish_train_source_image/TRAIN_SOURCE_1477.png,./fish_train_source_gt/TRAIN_SOURCE_1477.png
TRAIN_SOURCE_1478,./fish_train_source_image/TRAIN_SOURCE_1478.png,./fish_train_source_gt/TRAIN_SOURCE_1478.png
TRAIN_SOURCE_1479,./fish_train_source_image/TRAIN_SOURCE_1479.png,./fish_train_source_gt/TRAIN_SOURCE_1479.png
TRAIN_SOURCE_1480,./fish_train_source_image/TRAIN_SOURCE_1480.png,./fish_train_source_gt/TRAIN_SOURCE_1480.png
TRAIN_SOURCE_1481,./fish_train_source_image/TRAIN_SOURCE_1481.png,./fish_train_source_gt/TRAIN_SOURCE_1481.png
TRAIN_SOURCE_1482,./fish_train_source_image/TRAIN_SOURCE_1482.png,./fish_train_source_gt/TRAIN_SOURCE_1482.png
TRAIN_SOURCE_1483,./fish_train_source_image/TRAIN_SOURCE_1483.png,./fish_train_source_gt/TRAIN_SOURCE_1483.png
TRAIN_SOURCE_1484,./fish_train_source_image/TRAIN_SOURCE_1484.png,./fish_train_source_gt/TRAIN_SOURCE_1484.png
TRAIN_SOURCE_1485,./fish_train_source_image/TRAIN_SOURCE_1485.png,./fish_train_source_gt/TRAIN_SOURCE_1485.png
TRAIN_SOURCE_1486,./fish_train_source_image/TRAIN_SOURCE_1486.png,./fish_train_source_gt/TRAIN_SOURCE_1486.png
TRAIN_SOURCE_1487,./fish_train_source_image/TRAIN_SOURCE_1487.png,./fish_train_source_gt/TRAIN_SOURCE_1487.png
TRAIN_SOURCE_1488,./fish_train_source_image/TRAIN_SOURCE_1488.png,./fish_train_source_gt/TRAIN_SOURCE_1488.png
TRAIN_SOURCE_1489,./fish_train_source_image/TRAIN_SOURCE_1489.png,./fish_train_source_gt/TRAIN_SOURCE_1489.png
TRAIN_SOURCE_1490,./fish_train_source_image/TRAIN_SOURCE_1490.png,./fish_train_source_gt/TRAIN_SOURCE_1490.png
TRAIN_SOURCE_1491,./fish_train_source_image/TRAIN_SOURCE_1491.png,./fish_train_source_gt/TRAIN_SOURCE_1491.png
TRAIN_SOURCE_1492,./fish_train_source_image/TRAIN_SOURCE_1492.png,./fish_train_source_gt/TRAIN_SOURCE_1492.png
TRAIN_SOURCE_1493,./fish_train_source_image/TRAIN_SOURCE_1493.png,./fish_train_source_gt/TRAIN_SOURCE_1493.png
TRAIN_SOURCE_1494,./fish_train_source_image/TRAIN_SOURCE_1494.png,./fish_train_source_gt/TRAIN_SOURCE_1494.png
